name,UnitCell_MW_g_mol,Density_g_cm3,PLD_A,LCD_A,GSA_m2_g,VoidFraction,PoreVolume_cm3_g
d1dt02515e2_5_FSR_pacman,2053.938,2.37809,5.31747,7.60077,2290.41,0.45304,0.190506
d1dt02589a2_ASR_pacman,12107.324,1.08828,4.11791,8.20903,4136.92,0.58342,0.536093
d1dt02589a2_FSR_pacman,12179.384,1.09916,4.11791,8.20903,4165.61,0.5789,0.526674
d1dt03950d2_1_ASR_pacman,1146.192,1.03355,5.13419,7.42458,3874.08,0.6428,0.621935
d1dt03950d2_1_FSR_pacman,1438.572,1.35868,4.37527,6.59584,4074.82,0.48954,0.360305
d1dt03950d2_2_ASR_pacman,4500.009,0.822078,7.73568,11.85169,3572.63,0.72506,0.881985
d1dt03950d2_2_FSR_pacman,4824.279,0.879662,3.73944,11.85169,3877.48,0.69608,0.791304
d1dt04007c2_11_ASR_pacman,1214.424,1.2648,4.76893,5.73296,3762.54,0.55168,0.436178
d1dt04007c2_11_FSR_pacman,1214.424,1.2648,4.76893,5.73296,3762.54,0.55168,0.436178
d1dt04149e2_1_ASR_pacman,2351.37,1.082,9.1241,10.58044,4246.47,0.561,0.518486
d1dt04149e2_1_FSR_pacman,2351.37,1.082,9.1241,10.58044,4246.47,0.561,0.518486
d1dt04175d2_1_ion_pacman,1841.736,1.3718,1.98788,5.0954,4523.58,0.44538,0.324668
d1ma00111f3_2_ASR_pacman,3685.856,1.55348,2.3615,3.87046,4137.9,0.4401,0.283299
d1ma00111f3_2_FSR_pacman,3685.856,1.55348,2.3615,3.87046,4137.9,0.4401,0.283299
d1ma00111f3_4_ASR_pacman,3685.856,1.60632,2.34235,3.86367,4101.46,0.42126,0.262252
d1ma00111f3_4_FSR_pacman,3685.856,1.60632,2.34235,3.86367,4101.46,0.42126,0.262252
d1ma00111f3_5_ASR_pacman,1842.928,1.56119,2.34414,3.85991,4135.65,0.44142,0.282746
d1ma00111f3_5_FSR_pacman,1842.928,1.56119,2.34414,3.85991,4135.65,0.44142,0.282746
d1ma00111f3_6_ASR_pacman,3685.856,1.6094,2.33757,3.86469,4096.64,0.41914,0.260432
d1ma00111f3_6_FSR_pacman,3685.856,1.6094,2.33757,3.86469,4096.64,0.41914,0.260432
d1ma00111f3_7_ASR_pacman,3685.856,1.58983,2.32491,3.85761,4114.9,0.4273,0.268771
d1ma00111f3_7_FSR_pacman,3685.856,1.58983,2.32491,3.85761,4114.9,0.4273,0.268771
d1ma00111f3_8_ASR_pacman,3685.856,1.60398,2.26112,3.83935,4107.6,0.4224,0.263345
d1ma00111f3_8_FSR_pacman,3685.856,1.60398,2.26112,3.83935,4107.6,0.4224,0.263345
d1ma00111f4_2_ASR_pacman,1842.928,1.61597,2.44826,3.85087,4065.47,0.42432,0.26258
d1ma00111f4_2_FSR_pacman,1842.928,1.61597,2.44826,3.85087,4065.47,0.42432,0.26258
d1ma00111f5_1_ASR_pacman,3685.856,1.57433,2.34496,3.864,4087.49,0.43396,0.275647
d1ma00111f5_1_FSR_pacman,3685.856,1.57433,2.34496,3.864,4087.49,0.43396,0.275647
d1ma00111f5_2_ASR_pacman,1842.928,1.58933,2.46055,3.8916,4092.02,0.42562,0.267798
d1ma00111f5_2_FSR_pacman,1842.928,1.58933,2.46055,3.8916,4092.02,0.42562,0.267798
d1ma00111f5_5_ASR_pacman,3685.856,1.56457,2.38555,3.88027,4140.45,0.4341,0.277456
d1ma00111f5_5_FSR_pacman,3685.856,1.56457,2.38555,3.88027,4140.45,0.4341,0.277456
d1ma00111f6_3_ASR_pacman,1842.928,1.53409,2.23479,3.91459,4145.86,0.41942,0.2734
d1ma00111f6_3_FSR_pacman,1842.928,1.53409,2.23479,3.91459,4145.86,0.41942,0.2734
d1ma00111f6_4_ASR_pacman,1842.928,1.60306,2.38315,3.86783,4009.07,0.4308,0.268736
d1ma00111f6_4_FSR_pacman,1842.928,1.60306,2.38315,3.86783,4009.07,0.4308,0.268736
d1ma00111f6_5_ASR_pacman,1806.64,1.56851,2.66732,3.91124,4070.7,0.43498,0.277321
d1ma00111f6_5_FSR_pacman,1806.64,1.56851,2.66732,3.91124,4070.7,0.43498,0.277321
d1ma00866h2_2_ASR_pacman,10558.929,1.14966,4.41976,11.0909,3389.49,0.64536,0.561348
d1ma00866h2_2_FSR_pacman,10558.929,1.14966,4.41976,11.0909,3389.49,0.64536,0.561348
d1mh01663f2_1_ASR_pacman,7882.916,2.66314,5.45176,8.2894,1305.92,0.57918,0.21748
d1mh01663f2_1_FSR_pacman,8266.892,2.70851,5.45176,7.05543,1369.04,0.56228,0.207598
d1nj02418c2_ASR_pacman,2331.714,1.12064,4.10854,5.703,4727.1,0.49554,0.442194
d1nj02418c2_FSR_pacman,2331.714,1.12064,4.10854,5.703,4727.1,0.49554,0.442194
d1nj04025a2_ASR_pacman,1902.988,1.54192,2.76383,3.81399,4095.99,0.45362,0.294192
d1nj04025a2_FSR_pacman,1902.988,1.54192,2.76383,3.81399,4095.99,0.45362,0.294192
d1nj06140b2_ASR_pacman,1450.832,1.17741,4.91853,9.46557,2904.83,0.62026,0.5268
d1nj06140b2_FSR_pacman,1450.832,1.17741,4.91853,9.46557,2904.83,0.62026,0.5268
d1nj06183f2_ASR_pacman,2667.074,1.05455,5.11485,6.94328,4511.47,0.56966,0.540192
d1nj06183f2_FSR_pacman,2739.134,1.07893,4.42377,6.94328,4580.03,0.55716,0.516403
d1qi00349f3_5_FSR_pacman,6462.848,0.885184,5.40261,7.8382,4317.02,0.6686,0.755323
d1qi00349f3_6_FSR_pacman,6158.201,0.846702,6.34685,9.63537,4089.63,0.6945,0.820242
d1qi00349f3_8_ASR_pacman,6575.064,0.983133,4.19587,7.57075,4403.6,0.61886,0.629477
d1qi00349f3_8_FSR_pacman,6575.064,0.983133,4.19587,7.57075,4403.6,0.61886,0.629477
d1qi01079d2_ion_pacman,2966.044,1.74256,2.19222,3.67528,4151.53,0.36228,0.2079
d1qi01184g3_ASR_pacman,8517.605,1.25503,6.92231,12.29339,2062.61,0.70978,0.565546
d1qi01184g3_FSR_pacman,8517.605,1.25503,6.92231,12.29339,2062.61,0.70978,0.565546
d1qm00024a2_ASR_pacman,2359.664,2.23555,4.73307,5.54531,2065.08,0.52484,0.23477
d1qm00024a2_FSR_pacman,2359.664,2.23555,4.73307,5.54531,2065.08,0.52484,0.23477
d1qm00211b2_1_ASR_pacman,4759.312,1.45522,4.65395,7.36354,3356.11,0.46546,0.319854
d1qm00211b2_1_FSR_pacman,4975.492,1.51041,2.87714,5.99944,3454.5,0.4418,0.292504
d1qm00211b2_4_ASR_pacman,2706.503,0.934232,6.46882,9.67883,4182.94,0.62274,0.666579
d1qm00211b2_4_FSR_pacman,2850.623,0.98432,5.45611,9.57776,4170.38,0.60346,0.613073
d1qm00211b2_5_ion_pacman,3370.132,1.37124,6.94583,8.42004,4323.79,0.45844,0.334326
d1qm00251a2_1_ASR_pacman,1213.754,1.18174,4.24094,5.02552,4285.6,0.55142,0.466618
d1qm00251a2_1_FSR_pacman,1213.754,1.18174,4.24094,5.02552,4285.6,0.55142,0.466618
d1sc03108b2_ASR_pacman,571.168,0.97732,7.26113,8.55035,3581.75,0.66132,0.676667
d1sc03108b2_FSR_pacman,571.168,0.97732,7.26113,8.55035,3581.75,0.66132,0.676667
d1sc04070g2_ASR_pacman,818.12,1.32854,5.4009,6.54243,3102.25,0.584,0.43958
d1sc04070g2_FSR_pacman,818.12,1.32854,5.4009,6.54243,3102.25,0.584,0.43958
d1sc04712d2_6_ASR_pacman,6039.856,1.18715,5.89671,7.54688,3855.34,0.57356,0.483142
d1sc04712d2_6_FSR_pacman,6039.856,1.18715,5.89671,7.54688,3855.34,0.57356,0.483142
d1sc04712d2_7_ASR_pacman,6525.12,1.03005,3.84243,7.86326,4816.3,0.54632,0.530383
d1sc04712d2_7_FSR_pacman,6525.12,1.03005,3.84243,7.86326,4816.3,0.54632,0.530383
d1ta10522a2_1_ASR_pacman,4822.716,0.92365,6.63615,11.49092,3221.66,0.69366,0.750999
d1ta10522a2_1_FSR_pacman,4822.716,0.92365,6.63615,11.49092,3221.66,0.69366,0.750999
d1ta10522a2_3_ASR_pacman,3538.297,0.910535,6.89811,11.71456,3212.71,0.69946,0.768186
d1ta10522a2_3_FSR_pacman,3538.297,0.910535,6.89811,11.71456,3212.71,0.69946,0.768186
d1ta10715a2_ASR_pacman,3812.632,1.12766,6.9216,10.39796,3488.29,0.65464,0.580528
d1ta10715a2_FSR_pacman,3812.632,1.12766,6.9216,10.39796,3488.29,0.65464,0.580528
d1tc01043c2_ASR_pacman,10146.672,0.878204,6.73083,17.07846,3823.95,0.66386,0.755929
d1tc01043c2_FSR_pacman,10566.936,0.907665,5.23184,17.07846,3959.68,0.65026,0.71641
d1tc04482f2_ASR_pacman,4670.072,1.32894,4.86111,6.29268,3483.97,0.56056,0.42181
d1tc04482f2_FSR_pacman,4814.192,1.36807,4.79707,6.29268,3526.67,0.54082,0.395315
d1tc05488k2_ASR_pacman,2782.209,1.05414,4.06448,13.8854,2680.93,0.67748,0.642687
d1tc05488k2_FSR_pacman,2782.209,1.05414,4.06448,13.8854,2680.93,0.67748,0.642687
d2cc02041f2_2_ASR_pacman,6911.648,0.999329,5.35228,9.21563,3406.11,0.68556,0.68602
d2cc02041f2_2_FSR_pacman,6911.648,0.999329,5.35228,9.21563,3406.11,0.68556,0.68602
d2cc02041f2_3_ASR_pacman,7007.736,1.0847,4.79695,8.42141,3216.88,0.6703,0.617958
d2cc02041f2_3_FSR_pacman,7007.736,1.0847,4.79695,8.42141,3216.88,0.6703,0.617958
d2cc03016k2_1_ASR_pacman,1820.93,0.864697,4.73637,13.85242,3521.37,0.6961,0.805022
d2cc03016k2_1_FSR_pacman,1820.93,0.864697,4.73637,13.85242,3521.37,0.6961,0.805022
d2cc03016k2_2_ASR_pacman,1820.93,2.15895,4.64286,10.32142,1911.06,0.54782,0.253744
d2cc03016k2_2_FSR_pacman,1820.93,2.15895,4.64286,10.32142,1911.06,0.54782,0.253744
d2cc03016k2_3_ASR_pacman,1820.93,2.15448,4.62027,10.39929,1892.27,0.54956,0.255078
d2cc03016k2_3_FSR_pacman,1820.93,2.15448,4.62027,10.39929,1892.27,0.54956,0.255078
d2cc03016k2_4_ASR_pacman,1820.93,0.874651,4.45783,14.64943,3537.61,0.691,0.790029
d2cc03016k2_4_FSR_pacman,1820.93,0.874651,4.45783,14.64943,3537.61,0.691,0.790029
d2cc03299f2_1_ASR_pacman,3891.483,3.09072,3.48627,7.79941,1227.35,0.51524,0.166706
d2cc03299f2_1_FSR_pacman,3891.483,3.09072,3.48627,7.79941,1227.35,0.51524,0.166706
d2cc03299f2_2_ASR_pacman,3891.483,2.90126,3.4389,7.78395,1314.95,0.50902,0.175448
d2cc03299f2_2_FSR_pacman,3891.483,2.90126,3.4389,7.78395,1314.95,0.50902,0.175448
d2cc03575h2_ASR_pacman,3249.022,0.812254,9.73342,17.00966,2990.43,0.74668,0.919269
d2cc03575h2_FSR_pacman,3361.015,0.86656,9.73342,17.00966,3055.67,0.72274,0.834033
d2cc04241j2_ASR_pacman,5461.824,1.48172,3.14913,4.28339,4366.09,0.43452,0.293254
d2cc04241j2_FSR_pacman,5461.824,1.48172,3.14913,4.28339,4366.09,0.43452,0.293254
d2cc04649k2_14_ASR_pacman,984.696,1.35229,2.6884,3.53167,3841.44,0.48066,0.355441
d2cc04649k2_14_FSR_pacman,984.696,1.35229,2.6884,3.53167,3841.44,0.48066,0.355441
d2cc04649k2_15_ASR_pacman,984.696,1.35186,2.55041,3.80749,3873.94,0.47372,0.35042
d2cc04649k2_15_FSR_pacman,984.696,1.35186,2.55041,3.80749,3873.94,0.47372,0.35042
d2cc04649k2_16_ASR_pacman,984.696,1.57363,2.43307,3.5093,3440.13,0.44822,0.284833
d2cc04649k2_16_FSR_pacman,984.696,1.57363,2.43307,3.5093,3440.13,0.44822,0.284833
d2cc04649k2_18_ASR_pacman,984.696,1.3518,2.46591,3.98561,3892.09,0.47004,0.347715
d2cc04649k2_18_FSR_pacman,984.696,1.3518,2.46591,3.98561,3892.09,0.47004,0.347715
d2cc04649k2_8_ASR_pacman,984.696,1.35711,2.69037,3.57587,3833.63,0.47894,0.352911
d2cc04649k2_8_FSR_pacman,984.696,1.35711,2.69037,3.57587,3833.63,0.47894,0.352911
d2cc06684j2_ASR_pacman,6046.488,0.694234,6.96663,20.26253,3240.46,0.7831,1.12801
d2cc06684j2_FSR_pacman,6046.488,0.694234,6.96663,20.26253,3240.46,0.7831,1.12801
d2cc06945h2_1_ASR_pacman,17397.768,1.05992,13.40436,23.68465,2201.98,0.74146,0.699541
d2cc06945h2_1_FSR_pacman,17397.768,1.05992,13.40436,23.68465,2201.98,0.74146,0.699541
d2ce00174h2_ion_pacman,7156.272,1.2397,3.99368,6.27917,4431.03,0.48526,0.391433
d2ce00268j2_1_ASR_pacman,7781.906,1.24746,4.75189,6.81618,4069.09,0.56466,0.452649
d2ce00268j2_1_FSR_pacman,8186.279,1.31639,4.75189,6.51979,4210.8,0.529,0.401855
d2ce00268j2_3_ASR_pacman,7585.219,1.20912,5.60288,8.77248,3939.39,0.58538,0.484136
d2ce00268j2_3_FSR_pacman,8169.979,1.29236,5.60288,8.40983,4108.32,0.54086,0.418507
d2ce00553k2_1_ASR_pacman,12316.968,0.87992,10.74196,14.25264,3573.09,0.67908,0.771752
d2ce00553k2_1_FSR_pacman,12316.968,0.87992,10.74196,14.25264,3573.09,0.67908,0.771752
d2ce00553k2_2_ASR_pacman,3226.758,1.07363,4.63814,6.45785,3523.97,0.60422,0.562782
d2ce00553k2_2_FSR_pacman,3442.938,1.14416,4.39152,6.02229,3570.69,0.57738,0.504632
d2ce01170k2_ASR_pacman,8207.205,1.75404,2.75924,9.75702,2142.77,0.52166,0.297404
d2ce01170k2_FSR_pacman,8207.205,1.75404,2.75924,9.75702,2142.77,0.52166,0.297404
d2ce01582j2_1_ASR_pacman,1448.286,1.15247,4.37697,6.05896,4467.83,0.54272,0.470919
d2ce01582j2_1_FSR_pacman,1448.286,1.15247,4.37697,6.05896,4467.83,0.54272,0.470919
d2ce01582j2_2_ASR_pacman,1600.49,1.39905,3.7507,5.10035,4051.41,0.48756,0.348495
d2ce01582j2_2_FSR_pacman,1600.49,1.39905,3.7507,5.10035,4051.41,0.48756,0.348495
d2ce01686a2_ASR_pacman,15857.208,1.07988,6.74348,17.95961,1771.77,0.76252,0.706113
d2ce01686a2_FSR_pacman,15857.208,1.07988,6.74348,17.95961,1771.77,0.76252,0.706113
d2cy00387b2_ASR_pacman,3147.024,1.15791,4.51397,5.33982,4237.75,0.54648,0.471952
d2cy00387b2_FSR_pacman,3219.084,1.17886,4.51397,5.33982,4191.27,0.53986,0.45795
d2dt01108e2_1_ASR_pacman,12380.268,0.867223,10.25847,20.18155,2748.81,0.74296,0.856711
d2dt01108e2_1_FSR_pacman,15674.248,1.13111,8.14026,18.59701,2826.25,0.66284,0.586006
d2dt01108e2_2_ASR_pacman,12800.568,0.828895,10.34177,20.13925,3189.12,0.719,0.86742
d2dt01108e2_2_FSR_pacman,16059.438,1.10912,4.8102,18.60877,3175.74,0.6299,0.567927
d2dt02518c2_ASR_pacman,6130.85,1.66611,7.08748,11.07094,2728.4,0.47216,0.283391
d2dt02518c2_FSR_pacman,6130.85,1.66611,7.08748,11.07094,2728.4,0.47216,0.283391
d2dt02632e2_ASR_pacman,2741.518,1.17659,3.89228,6.19834,3923.45,0.5618,0.477481
d2dt02632e2_FSR_pacman,2813.578,1.20712,3.16252,6.19834,3964.54,0.5473,0.453395
d2dt03158b2_ASR_pacman,8198.973,1.01959,2.18311,16.1572,3492.69,0.6379,0.625645
d2dt03158b2_FSR_pacman,8198.973,1.01959,2.18311,16.1572,3492.69,0.6379,0.625645
d2dt03230a2_ion_pacman,1316.858,1.81193,2.85915,3.63439,3244.4,0.39824,0.219787
d2dt04043c2_ASR_pacman,9474.608,1.15751,9.30686,13.99382,2941.89,0.64294,0.555451
d2dt04043c2_FSR_pacman,9666.596,1.17708,9.30686,13.99382,2981.01,0.63346,0.538161
d2me00259k2_1_ASR_pacman,31955.004,0.925344,6.14443,11.77449,4363.82,0.6208,0.670886
d2me00259k2_1_FSR_pacman,32603.544,0.942835,5.41522,11.77449,4456.25,0.61062,0.647642
d2me00280a2_ASR_pacman,1008.3,2.07293,4.25863,4.99065,2561.54,0.39844,0.192211
d2me00280a2_FSR_pacman,1008.3,2.07293,4.25863,4.99065,2561.54,0.39844,0.192211
d2nj02015g2_ASR_pacman,4173.868,1.19952,4.10894,9.45767,4412.91,0.52182,0.435025
d2nj02015g2_FSR_pacman,4209.898,1.20952,4.10894,9.17046,4447.32,0.5159,0.426531
d2nj03911g2_ASR_pacman,1296.711,0.947167,7.56842,9.47023,4067.75,0.63562,0.671075
d2nj03911g2_FSR_pacman,1478.931,1.06515,7.51293,8.0523,4222.86,0.5776,0.54227
d2nr07151g2_ASR_pacman,1864.592,1.35701,7.99363,9.8546,3277.3,0.55684,0.410342
d2nr07151g2_FSR_pacman,1864.592,1.35701,7.99363,9.8546,3277.3,0.55684,0.410342
d2qi00037g2_1_ASR_pacman,3538.104,1.31879,3.55113,5.62201,3764.43,0.54788,0.415442
d2qi00037g2_1_FSR_pacman,3538.104,1.31879,3.55113,5.62201,3764.43,0.54788,0.415442
d2qi00037g2_2_ASR_pacman,4026.672,1.78826,2.99061,4.46525,3186.31,0.4124,0.230615
d2qi00037g2_2_FSR_pacman,4026.672,1.78826,2.99061,4.46525,3186.31,0.4124,0.230615
d2qi00394e2_ASR_pacman,18279.006,0.881176,8.21577,11.15169,4466.8,0.68598,0.778482
d2qi00394e2_FSR_pacman,18279.006,0.881176,8.21577,11.15169,4466.8,0.68598,0.778482
d2qi01956f2_ASR_pacman,16014.786,0.69401,5.28195,14.77475,4348.56,0.72112,1.03906
d2qi01956f2_FSR_pacman,16014.786,0.69401,5.28195,14.77475,4348.56,0.72112,1.03906
d2qi01989b2_ASR_pacman,1083.972,0.975694,9.4633,10.20404,3411.6,0.66846,0.685112
d2qi01989b2_FSR_pacman,1083.972,0.975694,9.4633,10.20404,3411.6,0.66846,0.685112
d2qi02361j2_2_ASR_pacman,18351.552,0.505095,13.28419,15.42039,3975.23,0.80154,1.58691
d2qi02361j2_2_FSR_pacman,20607.6,0.567189,12.09325,13.56257,4070.07,0.77912,1.37365
d2qi02362h2_ASR_pacman,6525.49,0.366893,15.91354,21.18974,4443.83,0.84536,2.3041
d2qi02362h2_FSR_pacman,7293.442,0.410071,13.57644,17.49169,4539.56,0.82996,2.02394
d2qi02366k2_ASR_pacman,1837.734,1.57015,8.83988,10.9524,1899,0.70018,0.445933
d2qi02366k2_FSR_pacman,1933.728,1.60281,8.13453,10.20514,1997.61,0.68464,0.427149
d2qi02631g2_2_ASR_pacman,4457.424,1.25476,13.09942,15.96408,2181.2,0.71842,0.572554
d2qi02631g2_2_FSR_pacman,4649.412,1.27521,13.09942,15.96408,2235.53,0.70876,0.555799
d2ra02892a2_ASR_pacman,3323.058,1.49655,3.58288,14.52264,2233.3,0.5377,0.359293
d2ra02892a2_FSR_pacman,3377.103,1.52883,3.58288,14.52264,2324.42,0.52278,0.341949
d2sc00188h2_1_ASR_pacman,3743.158,1.04896,5.25574,10.0914,3909.92,0.62238,0.593328
d2sc00188h2_1_FSR_pacman,3743.158,1.04896,5.25574,10.0914,3909.92,0.62238,0.593328
d2sc00188h2_2_ASR_pacman,3791.202,1.04812,6.45074,9.54016,3704.52,0.6364,0.607181
d2sc00188h2_2_FSR_pacman,3791.202,1.04812,6.45074,9.54016,3704.52,0.6364,0.607181
d2sc00188h2_3_ASR_pacman,3815.224,1.06222,5.94343,9.37351,3783.62,0.62076,0.584401
d2sc00188h2_3_FSR_pacman,3815.224,1.06222,5.94343,9.37351,3783.62,0.62076,0.584401
d2sc00188h2_4_ASR_pacman,3791.202,1.06706,6.35108,9.18209,3723.53,0.6218,0.582725
d2sc00188h2_4_FSR_pacman,3791.202,1.06706,6.35108,9.18209,3723.53,0.6218,0.582725
d2sc00188h2_5_ASR_pacman,3791.202,1.05079,6.99847,9.55353,3753.45,0.63124,0.600728
d2sc00188h2_5_FSR_pacman,3791.202,1.05079,6.99847,9.55353,3753.45,0.63124,0.600728
d2sc01041k2_1_FSR_pacman,1675.664,1.18733,3.24735,4.46983,4756.17,0.49788,0.419328
d2sc01497a2_2_ASR_pacman,15296.706,1.54836,3.20092,19.81152,1708.91,0.60422,0.390233
d2sc01497a2_2_FSR_pacman,15296.706,1.54836,3.20092,19.81152,1708.91,0.60422,0.390233
d2sc02683j2_1_ASR_pacman,8819.754,0.707208,8.49902,13.30328,3423.41,0.7537,1.06574
d2sc02683j2_1_FSR_pacman,8819.754,0.707208,8.49902,13.30328,3423.41,0.7537,1.06574
d2sc02683j2_2_ASR_pacman,1809.511,0.576288,10.96098,15.81188,3597.17,0.787,1.36564
d2sc02683j2_2_FSR_pacman,1873.507,0.590146,10.96098,15.81188,3609.48,0.78136,1.32401
d2sc03570g2_ASR_pacman,1845.864,1.72445,6.54489,6.74059,3322.87,0.35118,0.203647
d2sc03570g2_FSR_pacman,1845.864,1.72445,6.54489,6.74059,3322.87,0.35118,0.203647
d2sc05192c2_FSR_pacman,6713.928,1.36463,3.40371,7.57139,3164.7,0.57612,0.422179
d2sc05742e3_1_ASR_pacman,3015.528,1.22736,2.67698,11.47154,3569.36,0.59342,0.483492
d2sc05742e3_1_FSR_pacman,3015.528,1.22736,2.67698,11.47154,3569.36,0.59342,0.483492
d2sc05742e3_5_FSR_pacman,3051.516,1.139,2.61323,11.42727,3812.22,0.59446,0.521914
d2sc06732c8_1_ASR_pacman,2342.112,1.17986,4.05279,7.13048,4698.13,0.50688,0.429611
d2sc06732c8_1_FSR_pacman,2342.112,1.17986,4.05279,7.13048,4698.13,0.50688,0.429611
d2ta03524c2_1_ASR_pacman,4764.496,0.707273,11.09647,11.84895,2848.32,0.8005,1.13181
d2ta03524c2_1_FSR_pacman,4956.484,0.726325,11.09647,11.84895,2920.22,0.79326,1.09216
d2ta03524c2_2_ASR_pacman,2966.754,0.70319,11.92624,13.80664,3310.47,0.76816,1.09239
d2ta03524c2_2_FSR_pacman,3062.748,0.721924,11.92624,12.7412,3368.48,0.76078,1.05382
d2ta05218k2_ASR_pacman,3972.844,0.585015,9.41489,10.72356,4200.65,0.77374,1.3226
d2ta05218k2_FSR_pacman,4006.858,0.595288,8.04904,10.72356,4272.84,0.76796,1.29006
d2ta06783h2_ASR_pacman,1686.312,1.41224,3.90997,5.13614,3340.01,0.5531,0.391648
d2ta06783h2_FSR_pacman,1686.312,1.41224,3.90997,5.13614,3340.01,0.5531,0.391648
d2ta08934c2_4_ASR_pacman,3664.608,1.66555,3.99061,6.38803,3456.11,0.41932,0.251761
d2ta08934c2_4_FSR_pacman,3700.638,1.67853,3.84151,6.27243,3469.81,0.41446,0.246918
d2ta08934c2_6_ASR_pacman,3664.608,1.62781,3.07872,6.33351,3554.02,0.42136,0.258851
d2ta08934c2_6_FSR_pacman,3700.638,1.64074,3.07872,5.73055,3572.48,0.41648,0.253836
d2tc00291d2_ASR_pacman,4011.136,1.44711,3.3561,5.09343,3711.85,0.48434,0.334694
d2tc00291d2_FSR_pacman,4011.136,1.44711,3.3561,5.09343,3711.85,0.48434,0.334694
d2tc02559k2_ASR_pacman,2601.72,2.31686,5.18141,5.31381,2089.32,0.41654,0.179787
d2tc02559k2_FSR_pacman,2601.72,2.31686,5.18141,5.31381,2089.32,0.41654,0.179787
d3cc00067b2_ASR_pacman,4011.636,1.01314,4.34492,6.38276,3968.89,0.57226,0.564839
d3cc00067b2_FSR_pacman,4011.636,1.01314,4.34492,6.38276,3968.89,0.57226,0.564839
d3cc00278k2_1_ASR_pacman,3218.36,1.91975,5.62817,10.21229,1719.87,0.6522,0.339732
d3cc00278k2_1_FSR_pacman,3286.388,1.93456,5.65289,9.21294,1751.6,0.64464,0.333223
d3cc00278k2_2_ASR_pacman,3282.464,1.60494,5.86586,9.22907,2322.91,0.62022,0.386444
d3cc00278k2_2_FSR_pacman,3494.612,1.65011,5.62592,8.59577,2421.06,0.59832,0.362593
d3cc00278k2_3_ASR_pacman,3252.434,1.53904,5.86896,9.29489,2384.75,0.63538,0.412842
d3cc00278k2_3_FSR_pacman,3464.582,1.58376,5.68975,8.73131,2487.75,0.61356,0.387408
d3cc00278k2_4_ASR_pacman,3224.38,1.5259,5.83505,9.17241,2297.12,0.64474,0.422531
d3cc00278k2_4_FSR_pacman,3436.528,1.57161,5.52377,8.3389,2405.58,0.62268,0.396204
d3cc00278k2_5_ASR_pacman,3222.404,1.52546,5.91564,9.00303,2319.83,0.64346,0.421814
d3cc00278k2_5_FSR_pacman,3434.552,1.57126,5.4607,8.38144,2428.4,0.62154,0.395568
d3cc02162a2_1_ASR_pacman,982.588,1.18382,5.14153,8.36395,2722.55,0.68664,0.580021
d3cc02162a2_1_FSR_pacman,1292.982,1.7506,3.61093,5.88345,3113.33,0.4634,0.26471
d3cc02162a2_2_ASR_pacman,1134.781,1.47364,5.09975,7.25133,3042.51,0.56744,0.385059
d3cc02162a2_2_FSR_pacman,1292.982,1.75828,3.43958,5.72584,3112.94,0.46338,0.263542
d3cc02162a2_3_ASR_pacman,982.588,1.12447,5.30077,8.16587,2727.07,0.7009,0.623317
d3cc02162a2_3_FSR_pacman,1298.002,1.56213,4.20784,6.15894,3314.2,0.51996,0.332854
d3cc02162a2_4_ASR_pacman,982.588,1.11832,5.425,8.17525,2729.42,0.70242,0.628103
d3cc02162a2_4_FSR_pacman,1298.002,1.55358,3.95748,5.96142,3335.45,0.522,0.335997
d3cc02162a2_5_ASR_pacman,982.588,1.08788,5.51,8.07148,2738.05,0.71048,0.653087
d3cc02162a2_5_FSR_pacman,1344.07,1.66121,3.23605,6.25348,3183.25,0.50542,0.304248
d3cc02749j2_ASR_pacman,1307.452,3.23419,2.69981,3.37306,2090.4,0.377,0.116567
d3cc02749j2_FSR_pacman,1307.452,3.23419,2.69981,3.37306,2090.4,0.377,0.116567
d3cc02839a2_ASR_pacman,1447.546,0.794141,4.79564,9.72146,4041.51,0.69938,0.880674
d3cc02839a2_FSR_pacman,1465.561,0.813475,4.74732,9.03972,4237.23,0.68834,0.846173
d3cc03374k2_ASR_pacman,54950.49,1.24104,3.83665,9.0408,4067.84,0.51978,0.418827
d3cc03374k2_FSR_pacman,60414.059,1.34575,3.00118,7.31676,4311.67,0.46346,0.344388
d3ce00022b2_ASR_pacman,2175.792,0.957357,6.01165,8.34049,3207.92,0.71156,0.743255
d3ce00022b2_FSR_pacman,2175.792,0.957357,6.01165,8.34049,3207.92,0.71156,0.743255
d3ce00068k2_1_ASR_pacman,2408.484,1.09699,6.48029,7.80046,3601.3,0.63808,0.581667
d3ce00068k2_1_FSR_pacman,2409.492,1.11107,5.48464,7.80046,3661.04,0.63004,0.567057
d3ce00068k2_2_ASR_pacman,9633.936,1.58624,5.90356,7.51435,2653,0.54962,0.346492
d3ce00068k2_2_FSR_pacman,9778.056,1.61467,5.90356,7.51435,2600.07,0.53824,0.333345
d3ce00087g2_2_ASR_pacman,5036.384,1.06146,5.17449,6.9973,3495.23,0.62182,0.585818
d3ce00087g2_2_FSR_pacman,5328.764,1.10798,5.17449,6.97985,3644.11,0.59674,0.538582
d3ce00087g2_3_ASR_pacman,4980.452,0.877591,5.36467,7.64686,4125.97,0.66438,0.757049
d3ce00087g2_3_FSR_pacman,5272.832,0.923042,5.36467,7.64686,4283.42,0.63866,0.691908
d3ce00228d2_2_ASR_pacman,2273.678,0.938496,4.89684,6.2137,4755.92,0.5967,0.635804
