Serial,Name,Density,PLD,LCD,GSA,Void_Fraction,Pore_Volume,UnitCell_MW_g_mol,score_svm,label_svm
1267,2023[Sc][nan]3[ASR]3,1.24179,2.84027,3.69657,4091.71,0.5002,0.402806,984.696,-0.5541838363979603,0
1056,2021[Cu][dia]3[ASR]1,1.06374,3.36613,4.58508,5149.15,0.5176,0.486586,1687.88,-0.5548846156092497,0
1261,2023[Sc][nan]3[ASR]1,1.24223,2.84087,3.68909,4091.56,0.5,0.402502,984.696,-0.5550412893114267,0
628,2019[Cu][nan]3[ASR]1,1.4695,5.0332,5.76302,4090.65,0.4636,0.315482,1434.192,-0.5556427419613912,0
465,2018[Cd][dia]3[ASR]4,1.19526,5.30608,6.45434,4618.76,0.5307,0.444004,2059.296,-0.5567262907671651,0
19,0000[Ho][bey]2[ASR]1,1.19108,3.53205,5.61617,4377.55,0.5333,0.447747,2793.768,-0.5568708825262763,0
417,2017[ZnSi][nan]3[ASR]1,1.28641,3.57964,6.17602,4267.53,0.5132,0.398939,3619.052,-0.5571327311462175,0
1025,2021[Cd][nan]3[ASR]2,1.15762,2.84838,7.74736,4551.84,0.5346,0.46181,3245.172,-0.5601895134097503,0
996,2020[Zn][nbo]3[ASR]3,0.330726,12.12454,22.41586,4333.68,0.8668,2.6209,18896.784,-0.5637210719568264,0
1281,2023[Zn][nan]3[ASR]10,1.40463,3.41668,5.99546,4162.1,0.4948,0.352264,2861.812,-0.5641353358736931,0
858,2020[Cu][hbt]2[ASR]1,1.47054,3.60346,5.05011,4128.1,0.4933,0.335454,5336.904,-0.5650089536526621,0
495,2018[Cu][kgm]2[ASR]1,1.37823,4.75262,6.59257,4177.5,0.4781,0.346894,1714.188,-0.5669053096054033,0
869,2020[Cu][nbo]3[ASR]4,0.328096,12.15893,22.56317,4300.16,0.8706,2.65349,18808.752,-0.5691463066558715,0
729,2019[Yb][nan]2[ASR]2,1.33415,3.61543,4.74117,4058.51,0.4728,0.354384,2522.544,-0.5732300871851264,0
754,2019[Zn][pcu]3[ASR]2,1.46672,4.01863,5.16294,4148.25,0.4911,0.334828,2723.076,-0.5735967549615673,0
1149,2022[Cd][nan]2[ASR]2,1.14817,5.50156,6.73321,5144.02,0.4781,0.416402,3789.56,-0.5750989964004518,0
1222,2023[Cd][nan]3[ASR]1,1.24351,2.6058,5.28539,4221.07,0.5148,0.413991,1987.14,-0.5755297311020324,0
525,2018[Ni][nan]3[ASR]1,1.25713,3.49043,4.97379,4197.03,0.5052,0.401869,1865.438,-0.576668765317385,0
880,2020[Cu][sql]2[ASR]6,1.08736,3.78765,4.49861,4584.3,0.551,0.506731,1867.584,-0.5767406519879856,0
528,2018[Ni][nan]3[ASR]4,1.25721,3.49278,4.95721,4209.86,0.5071,0.403354,1865.438,-0.5804049596016481,0
839,2020[Co][nbo]3[ASR]2,0.323808,12.16772,22.51791,4302.02,0.8657,2.6735,18587.328,-0.5829853534286047,0
517,2018[Mn][nan]3[ASR]1,1.07797,3.67382,5.46663,4510.09,0.5386,0.499644,3634.432,-0.5839583383284019,0
268,2016[Zn][dia]3[ASR]1,1.13028,4.26969,5.60587,4772.62,0.5408,0.478466,3533.696,-0.5839946148805137,0
1103,2021[Ni][nan]3[ASR]1,1.28204,3.81554,5.09421,4180.16,0.4957,0.386651,2061.566,-0.5862167381230066,0
267,2016[Zn][acs]3[ASR]1,1.66069,3.13994,3.44023,4007.79,0.47,0.283014,801.724,-0.58802158683902,0
994,2020[Zn][nan]3[ASR]9,1.36836,5.60275,7.08404,4320.57,0.4864,0.355463,3282.588,-0.5883836041022144,0
797,2020[Cd][kgd]2[ASR]3,1.31121,4.01438,6.74587,4242.38,0.4925,0.375606,2796.548,-0.5884437277296042,0
350,2017[Cu][hcb]2[ASR]2,1.14721,3.56887,4.24981,5195.11,0.4961,0.432439,1727.756,-0.5927401844149729,0
338,2017[Co][sql]2[ASR]3,1.06296,4.81479,5.75075,4800.59,0.5304,0.498983,1066.818,-0.5936616463301327,0
1161,2022[Cu][bnn]3[ASR]1,1.71659,3.53651,4.45053,3841.19,0.3716,0.216476,3174.784,-0.5937941295421698,0
124,2014[Ni][gra]3[ASR]1,1.07407,3.21461,5.21245,5110.24,0.5097,0.474551,2909.624,-0.594952280641756,0
527,2018[Ni][nan]3[ASR]3,1.29332,3.6731,5.35437,4175.93,0.4909,0.379566,1925.498,-0.5997348794544082,0
422,2017[Zn][dia]3[ASR]1,1.11292,3.76627,5.45121,4872.69,0.5367,0.482246,2127.64,-0.5998670670021222,0
801,2020[Cd][nan]3[ASR]6,1.34974,2.35076,4.48119,4158.14,0.5043,0.373628,1862.848,-0.6034527347915446,0
1073,2021[Cu][sql]2[ASR]9,1.14452,4.99366,7.11342,5056.21,0.4888,0.427077,1952.008,-0.6035786128492011,0
1243,2023[Eu][nan]2[ASR]2,1.23839,4.52351,5.99447,4320.91,0.5031,0.406252,6644.776,-0.6051430720416142,0
176,2015[Zn][kgd]2[ASR]1,1.19117,3.68797,5.66795,4471.39,0.5313,0.446033,1566.824,-0.6057217449059431,0
466,2018[Cd][dia]3[ASR]5,1.19499,4.62248,6.27815,4557.99,0.5247,0.439083,2059.296,-0.6061322539170588,0
199,2016[Cd][nan]2[ASR]2,1.20577,5.69086,6.98842,4624.77,0.5086,0.421806,2263.558,-0.6147897515255583,0
274,2016[Zn][nan]3[ASR]14,1.10689,4.56374,6.15612,4833.35,0.5229,0.472407,2778.676,-0.6174218209256459,0
696,2019[Mn][srs]3[ASR]1,1.08115,4.00185,5.49175,4500.48,0.5277,0.48809,3602.496,-0.6177212375247465,0
467,2018[Cd][dia]3[ASR]6,1.19718,4.65207,6.19232,4535.71,0.5207,0.434937,2059.296,-0.6195748934714536,0
139,2015[Cd][sql]2[ASR]2,1.19781,3.92289,5.91589,4683.9,0.5345,0.446232,1867.12,-0.6216885516950021,0
211,2016[Co][sql]2[ASR]1,1.06612,3.83515,5.60825,4781.06,0.533,0.499943,2783.994,-0.6237867521929501,0
1213,2022[Zn][sql]2[ASR]7,1.20811,3.41765,4.79095,5245.3,0.4624,0.382748,943.644,-0.6247948172371411,0
868,2020[Cu][nbo]3[ASR]3,0.323188,12.55234,22.78188,4312.33,0.8719,2.69781,18808.752,-0.6259602383913836,0
756,2019[Zn][pcu]3[ASR]4,1.17237,5.89259,6.99406,4869.11,0.4982,0.42495,1867.112,-0.6268054165355936,0
757,2019[Zn][pcu]3[ASR]5,1.17359,5.88543,6.8872,4927.53,0.4937,0.420676,1967.232,-0.6274581747891934,0
300,2017[Cd][kgd]2[ASR]2,1.75271,3.10375,4.17984,3862.41,0.377,0.215096,823.304,-0.6290280655482818,0
320,2017[Co][nan]2[ASR]1,1.47031,4.04475,4.22259,3987.19,0.4281,0.291163,1324.628,-0.6390812995495885,0
832,2020[Co][nan]3[ASR]4,1.09146,3.56652,5.79247,4610.91,0.5295,0.485129,7189.248,-0.6438924558384,0
867,2020[Cu][nbo]3[ASR]2,0.320875,12.81334,22.95364,4314.86,0.8712,2.71508,18808.752,-0.6456528902092153,0
530,2018[Ni][sql]2[ASR]1,1.11829,4.56547,5.75139,4729.89,0.5231,0.467768,2000.368,-0.6458748944380652,0
143,2015[Co][nan]2[ASR]1,1.59981,3.10256,4.09445,3879.89,0.38,0.237528,1341.413,-0.6460153652929754,0
793,2020[Cd][hcb]2[ASR]1,1.25706,2.65279,4.71211,5254.93,0.4506,0.358454,1602.344,-0.6478469279016383,0
178,2015[Zn][nan]2[ASR]2,1.66435,4.27733,5.02343,3972.73,0.409,0.245741,1677.396,-0.6485424568911622,0
1053,2021[CuMn][tfz]3[ASR]1,1.09022,3.69565,6.15938,4709.13,0.5256,0.482103,3182.47,-0.6493442075521483,0
505,2018[Cu][sql]2[ASR]1,1.10967,3.1183,6.09567,4799.08,0.5275,0.475365,9215.272,-0.6511303163765212,0
734,2019[Zn][cag]3[ASR]1,1.21021,2.42053,4.50991,4640.04,0.547,0.451989,3192.352,-0.6535734600146155,0
601,2019[Co][nan]2[ASR]1,1.2779,2.86275,5.09885,4152.28,0.4805,0.376008,1260.632,-0.6542452214264372,0
1072,2021[Cu][sql]2[ASR]8,1.13227,3.80324,5.7392,5061.8,0.4942,0.436467,1976.04,-0.6546440352370022,0
1069,2021[Cu][sql]2[ASR]5,1.1346,3.90947,5.09034,4671.68,0.5319,0.468801,2482.364,-0.6553576095343137,0
18,0000[Fe][nbo]3[ASR]1,0.319335,12.32727,22.61205,4346.82,0.8664,2.71314,18439.104,-0.6587149034647453,0
743,2019[Zn][mog]3[ASR]1,1.12986,3.54831,4.78136,4944.91,0.5198,0.460059,3101.792,-0.6640543846259883,0
1129,2021[Zn][nan]3[ASR]13,1.26612,3.83987,5.00517,4353.48,0.5086,0.4017,1214.424,-0.667800454322313,0
823,2020[Co][nan]2[ASR]3,1.10096,3.24914,7.30168,4650.6,0.5142,0.467047,3218.332,-0.6678926034281008,0
889,2020[Er][nan]3[ASR]1,1.68864,2.78999,3.91696,3911.11,0.3962,0.234627,3242.928,-0.668809132732973,0
1151,2022[Cd][nuc]3[ASR]1,1.10193,3.88669,4.92889,4962.18,0.5114,0.464094,3573.256,-0.6715503645740328,0
744,2019[Zn][mog]3[ASR]2,1.17803,3.87036,5.55265,4956.79,0.5083,0.431485,6203.584,-0.6740501710053972,0
1063,2021[Cu][pcu]3[ASR]1,1.15333,4.43281,5.9997,4877.69,0.5084,0.44081,1923.868,-0.6741110364513838,0
888,2020[Dy][nan]3[ASR]1,1.68514,2.61462,3.50566,3920.98,0.4044,0.23998,3242.928,-0.6757804717872227,0
909,2020[Ho][nan]3[ASR]1,1.68858,2.88228,3.90377,3914.44,0.3936,0.233095,4562.368,-0.6759192440457762,0
767,2019[Zn][sql]2[ASR]8,1.12778,2.17974,4.82279,5055.99,0.5023,0.445387,973.664,-0.6807992623472019,0
735,2019[Zn][cag]3[ASR]2,1.24583,2.35878,4.4092,4607.41,0.5416,0.43473,3192.352,-0.681128549546598,0
259,2016[Ni][nbo]3[ASR]1,1.16211,5.80469,7.28288,4680.38,0.4877,0.419666,3018.93,-0.6823758864629061,0
937,2020[Ni][nbo]3[ASR]1,0.31856,12.83641,22.80759,4351.32,0.8694,2.72916,18575.808,-0.687998362560476,0
1064,2021[Cu][pcu]3[ASR]2,1.14995,4.44747,5.9978,4869.51,0.5043,0.43854,1923.868,-0.6911446935979815,0
177,2015[Zn][nan]2[ASR]1,1.69475,4.13385,4.81229,3982.0,0.3988,0.235315,1677.396,-0.693479164964369,0
929,2020[Mn][nbo]3[ASR]1,0.317955,12.16855,22.45958,4400.98,0.8626,2.71296,18395.568,-0.6945714827402671,0
142,2015[Co][hcb]2[ASR]1,1.11202,3.38627,5.79147,5021.2,0.4909,0.44145,2521.944,-0.6955752664995967,0
845,2020[Co][sql]2[ASR]3,1.11271,4.26436,5.54258,4766.91,0.5132,0.461217,1266.964,-0.6993111912129326,0
590,2019[Ce][scu]3[ASR]1,1.44395,2.98094,4.48703,4050.39,0.442,0.306104,1114.988,-0.700378044198052,0
1230,2023[Co][nan]3[ASR]2,1.11602,4.19206,5.72074,4573.3,0.5099,0.456892,2495.822,-0.7044629983637047,0
741,2019[Zn][hcb]2[ASR]3,1.14357,3.34143,4.82272,4967.56,0.5055,0.442036,943.596,-0.7074671148184037,0
558,2019[Al][bpq]3[ASR]4,1.46151,2.23649,2.73344,3936.44,0.4049,0.277042,1448.984,-0.7076020937906147,0
1257,2023[Ni][dia]3[ASR]1,1.26015,3.7032,4.96892,4367.43,0.5024,0.398683,665.858,-0.7083688743927659,0
575,2019[Cd][nan]2[ASR]1,1.17917,4.37375,5.43492,4716.17,0.513,0.435053,2708.352,-0.7103249922592787,0
1141,2021[Zn][sql]2[ASR]2,1.17555,4.33636,6.17587,4693.95,0.5073,0.431544,1794.972,-0.7103416629750956,0
400,2017[Ni][sql]2[ASR]2,1.17221,3.33074,4.70193,4461.75,0.5165,0.440621,1246.278,-0.7104415618311639,0
946,2020[Tb][nan]3[ASR]1,1.67209,2.77635,3.92287,3961.36,0.4052,0.242332,4514.328,-0.712728662095838,0
1062,2021[Cu][nbo]3[ASR]2,0.312648,13.16055,23.7754,4310.99,0.8747,2.79772,18808.752,-0.7154993768542046,0
684,2019[La][scu]3[ASR]1,1.445,2.93319,4.54141,4043.9,0.4338,0.300208,1392.798,-0.7169151297403984,0
961,2020[Zn][bbf]3[ASR]1,1.25677,3.42918,4.55007,5158.45,0.4569,0.363551,1943.316,-0.7178010609241832,0
1297,2024[Cd][nan]3[ASR]3,1.27529,2.9067,4.67032,4345.11,0.5058,0.396616,1899.116,-0.7178025400737309,0
333,2017[Co][pcu]3[ASR]1,1.20211,3.54072,5.26792,4384.0,0.5005,0.416352,2601.5,-0.7179924083730713,0
1021,2021[Cd][hcb]2[ASR]1,1.27175,3.56763,7.27924,4446.33,0.4909,0.386004,1582.288,-0.7180385962663745,0
578,2019[Cd][nan]3[ASR]4,1.50984,3.27191,4.68432,4084.06,0.4438,0.293938,1816.874,-0.7198670304418382,0
48,2008[Cu][pcu]3[ASR]1,1.27729,1.99329,5.16617,4296.7,0.4995,0.391063,2831.4,-0.7210750909855461,0
769,2019[Zn][sqp]3[ASR]1,1.20725,3.31256,5.38302,4564.32,0.5171,0.428329,2353.052,-0.7214326665390736,0
366,2017[Cu][sql]2[ASR]3,1.17524,4.7768,5.86525,4675.52,0.5028,0.427827,2736.936,-0.7219029616728436,0
1050,2021[Co][sql]2[ASR]1,1.17146,3.65398,5.8476,5094.44,0.4622,0.39455,2798.516,-0.7220368707583737,0
296,2017[Cd][dia]3[ASR]2,1.2809,5.25252,6.19416,4435.35,0.481,0.375518,5415.392,-0.7237226751915307,0
1221,2023[Cd][nan]2[ASR]1,1.27081,2.87184,5.00815,4315.39,0.4971,0.391167,2043.248,-0.7247915163020642,0
846,2020[Co][sql]2[ASR]4,1.12404,4.23874,5.38325,4765.54,0.5075,0.451495,1266.964,-0.728489417924846,0
1026,2021[Cd][pcu]3[ASR]1,1.18926,2.31026,5.61702,4681.49,0.5218,0.438762,2327.468,-0.7287666975794402,0
271,2016[Zn][kgd]2[ASR]1,1.18629,2.68384,5.23122,4547.83,0.5194,0.437834,2709.18,-0.7290593386084454,0
1040,2021[Co][dia]3[ASR]1,1.31584,4.03611,4.49053,4203.35,0.4662,0.354299,1524.852,-0.7320920870347143,0
445,2017[Zn][pcu]3[ASR]5,1.19856,3.25271,6.30323,4741.62,0.5086,0.424341,2387.53,-0.7330104452747339,0
745,2019[Zn][mog]3[ASR]3,1.20302,3.48633,4.95199,4954.49,0.4987,0.414539,3101.792,-0.7344530929337012,0
905,2020[Gd][nan]3[ASR]1,1.66716,2.8511,3.8644,3974.87,0.3989,0.239268,3242.928,-0.7403767529577021,0
543,2018[Zn][sql]2[ASR]3,1.29828,3.40153,5.12746,5186.8,0.4234,0.326123,967.658,-0.7414768363548538,0
170,2015[Zn][dia]3[ASR]2,1.3408,5.14827,6.32905,5090.81,0.4327,0.322718,1742.98,-0.7475177542396734,0
1225,2023[Cd][rtl]3[ASR]1,1.3165,3.47458,4.63001,4359.9,0.4971,0.377591,1101.532,-0.7475695315378819,0
764,2019[Zn][sql]2[ASR]1,1.23878,3.52897,5.28574,5101.5,0.4556,0.36778,2447.976,-0.7501128967740951,0
1232,2023[Co][sql]2[ASR]2,1.13099,2.57739,4.29532,4537.59,0.5194,0.459245,702.448,-0.7523066586002065,0
254,2016[La][sql]2[ASR]1,1.38344,3.15211,4.64894,4185.07,0.463,0.334672,2357.216,-0.7573194206167579,0
27,0000[Zn][nan]3[ASR]4,1.15822,3.34242,4.47172,4754.81,0.5139,0.443698,1762.96,-0.7609355146990131,0
394,2017[Ni][dia]3[ASR]3,1.25034,3.51885,4.97777,4456.84,0.5014,0.401011,605.798,-0.7627340881891598,0
746,2019[Zn][mog]3[ASR]4,1.21861,3.71503,5.05403,4943.78,0.4892,0.401439,6203.584,-0.7634254769848197,0
200,2016[Cd][nan]2[ASR]3,1.23484,4.7304,6.80101,4712.18,0.484,0.391954,2319.666,-0.7649513097581855,0
1218,2023[Cd][dmp]3[ASR]1,1.15375,2.17298,5.41278,4770.48,0.5109,0.442818,2555.864,-0.7669458112411882,0
1024,2021[Cd][nan]2[ASR]2,1.19222,3.4667,4.92385,4591.97,0.5092,0.427102,1217.848,-0.7676276253536627,0
1,0000[Co][nan]2[ASR]1,1.07248,3.39533,5.3689,4709.77,0.5046,0.470498,1351.242,-0.7680107951163684,0
144,2015[Co][sql]2[ASR]1,1.20751,5.90955,7.28209,4720.16,0.4612,0.381942,2457.932,-0.7710299209766007,0
314,2017[Cd][sql]2[ASR]5,1.28843,3.87041,5.28806,4361.72,0.4813,0.373556,3764.48,-0.7746220859579995,0
709,2019[Ni][nan]3[ASR]4,1.24538,3.7016,5.39072,4431.4,0.4903,0.393695,2518.006,-0.7764915083489823,0
874,2020[Cu][rob]3[ASR]2,1.33688,5.75806,6.02392,4554.06,0.4729,0.353734,1139.032,-0.7786380132992843,0
361,2017[Cu][rob]3[ASR]4,1.2733,5.55557,6.2648,4822.11,0.4688,0.368176,2342.236,-0.7827984837188018,0
312,2017[Cd][sql]2[ASR]3,1.23008,3.08674,5.24595,4876.83,0.495,0.402413,2267.584,-0.7846178568560891,0
892,2020[Eu][nan]3[ASR]1,1.65352,2.85484,3.85178,4021.09,0.4032,0.243844,4458.64,-0.7849227219917678,0
1292,2024[Cd][dia]3[ASR]1,1.20139,3.92412,5.78772,4896.37,0.4811,0.400452,1438.192,-0.7850037502815621,0
277,2016[Zn][sql]2[ASR]1,1.24339,3.29167,4.96746,5082.74,0.4504,0.362234,5023.696,-0.7858237883942956,0
225,2016[Co][sql]2[ASR]22,1.37912,3.19006,4.44001,4100.43,0.4254,0.308458,335.225,-0.7926213873312715,0
1224,2023[Cd][pts]3[ASR]1,1.32351,4.76453,5.47945,4394.05,0.4698,0.354966,1057.692,-0.7941500329126512,0
569,2019[Cd][hcb]2[ASR]2,1.36333,2.29452,5.83043,5133.54,0.4163,0.305355,5687.92,-0.7943032572348738,0
327,2017[Co][nan]3[ASR]4,1.19937,4.10518,5.27279,4507.29,0.4893,0.407965,2701.616,-0.7951372738380893,0
1241,2023[Eu][mog]3[ASR]1,1.49898,2.63463,5.13688,4078.23,0.4154,0.277123,1306.876,-0.7961399890407659,0
635,2019[Cu][pcu]3[ASR]1,1.26602,3.34018,4.9727,5005.28,0.4665,0.368479,4832.568,-0.8041634663534207,0
1001,2020[Zn][sql]2[ASR]3,1.20147,4.26061,4.95611,4862.92,0.4822,0.40134,923.564,-0.8079016580043568,0
62,2012[Co][dia]3[ASR]3,1.22723,3.40774,4.26728,5061.48,0.4517,0.368064,958.826,-0.8093848362819709,0
6,0000[Co][nan]3[ASR]6,1.17021,5.10639,7.0044,4677.15,0.4636,0.396168,2026.863,-0.8099429039654698,0
337,2017[Co][sql]2[ASR]2,1.20567,3.33407,4.49037,4542.57,0.5005,0.415123,988.448,-0.8104632396744091,0
471,2018[Cd][nan]3[ASR]5,1.33995,3.6545,5.99886,4356.18,0.4668,0.348371,1474.2,-0.812215315716504,0
962,2020[Zn][bey]2[ASR]1,1.2193,4.14554,5.02744,4750.2,0.4906,0.402363,997.464,-0.8136123044703938,0
1122,2021[Zn][fsc]3[ASR]2,1.19759,2.91463,6.40262,4898.33,0.4721,0.394207,1103.774,-0.8150396245244045,0
636,2019[Cu][pcu]3[ASR]2,1.16809,3.53471,4.2937,4879.56,0.4882,0.417947,2188.104,-0.815131652230056,0
3,0000[Co][nan]3[ASR]11,1.17401,4.89728,7.26419,4675.95,0.4615,0.393096,4053.726,-0.8161950079320457,0
279,2017[Ag][dia]3[ASR]1,1.37041,3.54801,4.58322,4301.32,0.4688,0.342088,4677.496,-0.8179026769198012,0
1318,2024[Fe][bpq]3[ASR]1,1.75621,3.63914,3.7988,3997.99,0.3072,0.174922,944.316,-0.8181918612162702,0
1367,2024[Zn][sql]2[ASR]4,1.24597,3.9287,4.46768,5017.78,0.4561,0.366061,2255.484,-0.8186497934061974,0
427,2017[Zn][dia]3[ASR]7,1.29059,2.44126,5.27871,5112.72,0.4169,0.32303,3312.68,-0.8193305455907747,0
50,2009[Zn][nan]3[ASR]4,1.24197,4.87553,5.09137,4820.82,0.4758,0.3831,1586.828,-0.8204563465005896,0
804,2020[Cd][pcu]3[ASR]2,1.26932,3.58233,5.23604,4944.89,0.4679,0.368623,1650.428,-0.826076579910384,0
9,0000[Co][nan]3[ASR]9,1.17214,4.9258,7.03832,4677.82,0.4602,0.392615,2026.863,-0.8273442279229708,0
944,2020[Sm][nan]3[ASR]1,1.62431,2.81988,3.56066,4068.45,0.41,0.252416,3242.928,-0.8274148499010285,0
1028,2021[Cd][pcu]3[ASR]3,1.44002,2.86341,5.2984,4270.74,0.4605,0.319788,4102.144,-0.8285399728833462,0
822,2020[Co][nan]2[ASR]2,1.1714,3.28319,4.94435,4497.32,0.4888,0.417279,1887.65,-0.8297023952211036,0
1353,2024[Zn][fes]2[ASR]1,1.26663,4.42765,5.60433,4635.63,0.4806,0.379433,1750.88,-0.8319076262370875,0
1295,2024[Cd][nan]2[ASR]4,1.37981,4.02325,5.48967,4334.85,0.4582,0.332075,4614.776,-0.8334593667726662,0
740,2019[Zn][hcb]2[ASR]2,1.26621,2.89927,5.58511,5001.14,0.4522,0.35713,2835.888,-0.8336990564290638,0
1144,2021[Zn][tfz]3[ASR]1,1.2956,3.47141,6.98314,4522.24,0.471,0.363539,3381.066,-0.8360530644408641,0
693,2019[Mg][sql]2[ASR]1,1.13852,3.96455,5.32403,4778.59,0.4797,0.421336,5289.224,-0.8369074133999617,0
973,2020[Zn][nan]3[ASR]10,1.49695,5.23684,7.25206,4334.86,0.4214,0.281506,1791.618,-0.8371980453326902,0
226,2016[Co][sql]2[ASR]23,1.20938,3.83048,5.01231,4555.42,0.4859,0.401776,335.225,-0.8385106089200465,0
818,2020[Co][hxl]2[ASR]1,1.33738,2.96153,4.3442,4237.58,0.4551,0.340293,1930.954,-0.8389870229388019,0
2,0000[Co][nan]3[ASR]10,1.17907,4.885,6.95063,4670.75,0.458,0.388442,2026.863,-0.839784010113966,0
336,2017[Co][sql]2[ASR]1,1.21542,3.24192,5.25609,4983.54,0.4542,0.373697,4859.52,-0.8408454630284925,0
7,0000[Co][nan]3[ASR]7,1.18172,4.92736,6.98788,4662.36,0.4566,0.386387,2026.863,-0.8414338327372757,0
1147,2022[Cd][dia]3[ASR]1,1.19099,2.88381,3.91481,4756.26,0.4991,0.419063,1229.968,-0.8415401676945069,0
229,2016[Co][sql]2[ASR]26,1.21131,3.82569,5.00222,4547.56,0.4845,0.39998,335.225,-0.842627860744374,0
927,2020[Mn][nan]3[ASR]1,1.2077,3.22907,4.93668,4446.36,0.4815,0.398692,2749.684,-0.8432070021671492,0
426,2017[Zn][dia]3[ASR]6,1.30022,2.45009,5.23063,5091.76,0.4113,0.316332,3312.68,-0.8447196686037626,0
1327,2024[Ni][fes]2[ASR]1,1.21444,4.10654,5.38432,4771.64,0.4773,0.393022,1792.256,-0.8453763956419245,0
217,2016[Co][sql]2[ASR]15,1.21106,3.81318,5.0117,4587.11,0.4854,0.400805,335.225,-0.8463095392374964,0
4,0000[Co][nan]3[ASR]4,1.15589,5.06226,6.56429,4757.67,0.4539,0.392685,2020.935,-0.8470144107540405,0
963,2020[Zn][bey]2[ASR]2,1.41658,2.88512,4.82527,4287.0,0.4619,0.326066,2352.632,-0.8472807239214342,0
816,2020[Co][fsc]3[ASR]2,1.17078,3.02712,6.23989,4769.3,0.4763,0.406823,2189.824,-0.8492411218312281,0
149,2015[Cu][pcu]2[ASR]1,1.27215,3.12754,3.74076,4675.03,0.5007,0.393586,555.942,-0.8497522744325863,0
482,2018[Co][fsc]3[ASR]1,1.23641,3.82584,4.62849,4467.94,0.4795,0.387816,940.66,-0.8498138716526253,0
451,2017[Zn][sql]3[ASR]2,1.27769,3.09213,5.81954,4559.91,0.4835,0.378416,2333.438,-0.8502768174533222,0
1294,2024[Cd][nan]2[ASR]3,1.26922,3.02217,4.23261,4694.56,0.4977,0.39213,10275.192,-0.8504665561302003,0
230,2016[Co][sql]2[ASR]27,1.20975,3.83127,5.06943,4579.53,0.4829,0.399172,335.225,-0.851963513563609,0
805,2020[Cd][pcu]3[ASR]3,1.2824,3.91049,5.18268,4888.33,0.4662,0.363538,1650.428,-0.8533134970941836,0
1067,2021[Cu][sql]2[ASR]2,1.27691,3.65245,4.32549,4735.23,0.4902,0.383894,1255.84,-0.8538259788809643,0
1148,2022[Cd][fes]2[ASR]1,1.52682,2.89129,4.35154,4179.58,0.4361,0.285626,1776.86,-0.8543884979085143,0
809,2020[Cd][sql]2[ASR]2,1.23174,2.39609,5.06314,4768.19,0.4898,0.39765,1434.08,-0.8546466734934499,0
431,2017[Zn][lon]3[ASR]1,1.19694,2.15382,4.94333,4775.63,0.4901,0.409462,2211.404,-0.8560004958825536,0
1314,2024[Cu][srs]3[ASR]1,1.24497,4.50637,5.05871,4704.09,0.4761,0.38242,1811.668,-0.8572874889667161,0
223,2016[Co][sql]2[ASR]20,1.33765,3.48002,4.41293,4224.48,0.4398,0.328786,335.225,-0.8573892808888377,0
213,2016[Co][sql]2[ASR]11,1.21108,3.83079,4.47889,4541.6,0.4836,0.399312,335.225,-0.8586765834479884,0
326,2017[Co][nan]3[ASR]3,1.18055,2.10397,5.41284,4626.85,0.4905,0.415483,2197.648,-0.8590977338852099,0
238,2016[Co][sql]2[ASR]6,1.20751,3.82974,5.01845,4554.83,0.4794,0.397015,335.225,-0.8616709931341802,0
1123,2021[Zn][hcb]2[ASR]1,1.22503,3.24728,5.32631,4749.71,0.4815,0.393051,1488.22,-0.8622747067001844,0
879,2020[Cu][sql]2[ASR]5,1.27306,3.01258,3.91646,4885.73,0.4795,0.376651,4596.504,-0.8629997833679275,0
216,2016[Co][sql]2[ASR]14,1.24876,3.75144,4.57518,4392.99,0.4678,0.37461,335.225,-0.8630791623153622,0
450,2017[Zn][sql]2[ASR]4,1.23333,3.43895,4.38161,4921.79,0.4659,0.377758,887.528,-0.8636267816521357,0
1031,2021[Cd][sql]2[ASR]1,1.44416,2.55192,3.93642,4252.31,0.458,0.317139,3653.92,-0.8652502955015726,0
8,0000[Co][nan]3[ASR]8,1.19411,4.79465,6.87655,4648.44,0.4498,0.376682,2026.863,-0.872336746773126,0
161,2015[Ni][sql]2[ASR]1,1.38292,2.74134,3.57076,5103.2,0.3823,0.276443,1074.402,-0.8728941359863636,0
844,2020[Co][sql]2[ASR]2,1.18114,2.41092,4.8313,4929.72,0.4613,0.390554,1327.118,-0.8741624567199968,0
821,2020[Co][nan]2[ASR]1,1.18543,3.20688,5.42155,4851.34,0.4662,0.393274,2245.932,-0.8741866414221808,0
227,2016[Co][sql]2[ASR]24,1.39895,2.95132,4.17733,4144.4,0.4141,0.296007,335.225,-0.8746157717682859,0
204,2016[Co][ant]3[ASR]1,1.24631,3.49219,5.03354,4521.85,0.4772,0.38289,4382.668,-0.8750872529864397,0
817,2020[Co][hex]3[ASR]1,1.29389,3.73957,5.52498,4396.47,0.4573,0.35343,1746.045,-0.8761875425810277,0
428,2017[Zn][dia]3[ASR]8,1.24594,3.36088,4.23572,4597.8,0.4875,0.391271,1858.984,-0.8764005635293473,0
1371,2024[Zn][ths]3[ASR]1,1.23899,3.55129,4.49807,4761.47,0.4807,0.387977,906.406,-0.8768046621914016,0
303,2017[Cd][lon]3[ASR]1,1.2961,2.48236,5.38434,4475.58,0.4783,0.369031,2399.54,-0.8770365783538931,0
109,2014[Cu][dia]3[ASR]3,1.30126,4.32975,4.76997,4545.99,0.4722,0.36288,1759.512,-0.8791980844072491,0
